label,left_knee_angle,right_knee_angle,left_hip_angle,right_hip_angle,left_ankle_angle,right_ankle_angle,torso_to_horizontal,shoulder_width,hip_width,knee_width,ankle_width,left_femur_length,right_femur_length,left_tibia_length,right_tibia_length,left_torso_length,right_torso_length,left_arm_length,right_arm_length,hip_to_ankle_center,knee_to_ankle_ratio_left,knee_to_ankle_ratio_right,knee_forward_left,knee_forward_right
downdog,177.43295509671,179.10824835831255,58.627407680458205,56.913478679987556,1.284813435106703,0.46393828577858687,178.95501306338596,0.9466571807861328,1.0533415079116821,1.2522644996643066,2.16955828666687,20.240680694580078,19.943988800048828,20.207786560058594,18.428194046020508,26.63496971130371,24.77880859375,22.986574172973633,21.046958923339844,39.40447235107422,0.9983748010557226,0.9239973661626817,11.148771286010742,9.847003936767578
downdog,178.8767351889615,177.89252792674282,61.19724643238544,60.75076369322585,0.5517840710276737,1.0618313081746011,92.9889809998693,0.7792811989784241,1.2207188606262207,0.5265533328056335,2.083245277404785,18.328174591064453,17.195280075073242,19.007986068725586,16.937402725219727,24.808107376098633,23.9229679107666,21.85188102722168,19.052827835083008,35.7305793762207,1.0370910063734091,0.9850029581530165,16.369558334350586,14.630485534667969
downdog,170.74840175627637,169.29659527477756,62.74644114770603,62.034345978119745,4.8788138964057515,5.62280869645616,46.46467459073633,0.9208507537841797,1.0791490077972412,0.4721989035606384,2.052780866622925,21.01542091369629,22.554903030395508,18.840072631835938,20.3859806060791,25.515296936035156,26.77047348022461,21.8907413482666,25.38982391357422,41.23978042602539,0.8964879558072245,0.9038380557330895,8.909046173095703,10.017647743225098
downdog,174.11676760597712,176.48108102352037,67.77052189803123,66.90715080931038,3.209551918979761,2.029990289727524,145.8557264238049,1.3532438278198242,0.6467557549476624,1.0070297718048096,2.082247018814087,9.82899284362793,9.541955947875977,8.189152717590332,6.998655319213867,12.40934944152832,11.310931205749512,11.60994815826416,9.009452819824219,17.26376724243164,0.8331628697579565,0.7334612131918868,7.23030948638916,6.123680591583252
downdog,177.85880823524084,179.61640546093327,52.70347430833337,54.94254586082128,1.0451138938827917,0.19382665722055112,130.7644115913051,1.1273193359375,0.8726804256439209,0.40540575981140137,0.7842612862586975,9.732333183288574,10.011180877685547,10.207437515258789,9.727128982543945,12.814043045043945,11.84557056427002,11.90373420715332,10.662863731384277,19.836021423339844,1.0488169973433523,0.9716264374564265,10.15807056427002,9.672775268554688
downdog,178.0477583405228,179.80820299912,37.78404079762511,36.3887769096939,0.9693462661852842,0.09691329395132914,165.17023050958574,1.2775688171386719,0.7224318981170654,0.679908812046051,1.4548747539520264,12.756251335144043,12.804214477539062,12.930395126342773,12.130495071411133,17.41114616394043,16.833398818969727,13.196575164794922,11.306495666503906,25.30863380432129,1.0136515636899843,0.9473829218736785,12.067776679992676,11.270514488220215
downdog,179.37068204664033,178.67721377903948,62.61009575179464,62.097963776859785,0.29541367464010293,0.6769532161535372,135.86722130788337,1.1115293502807617,0.8884701728820801,1.2263875007629395,3.4851388931274414,13.676838874816895,13.316987991333008,15.388879776000977,12.693122863769531,18.883617401123047,17.52593994140625,17.569385528564453,14.610957145690918,27.536788940429688,1.1251780321224973,0.9531526137049823,14.63775634765625,11.990687370300293
downdog,179.28454161828347,178.97378032635285,58.0311635637718,56.91492566060363,0.36637470537647665,0.5553189462357404,177.27832950395805,0.8455276489257812,1.1544727087020874,1.1233261823654175,2.9191367626190186,16.843008041381836,16.37517547607422,16.0621337890625,13.89036750793457,22.910175323486328,21.200220108032227,20.38384246826172,17.27968406677246,31.58391761779785,0.9536380197623362,0.8482575762300818,9.51154613494873,8.136116981506348
downdog,174.93090036798648,176.34371222763644,51.767266187246115,51.68596747607737,2.7929517647007147,1.991937453228637,31.0997732168589,1.491562843322754,0.5084375143051147,1.3513526916503906,2.3036952018737793,11.662193298339844,12.616776466369629,9.50482177734375,10.543170928955078,13.030600547790527,14.595746040344238,11.67903995513916,14.528082847595215,22.146888732910156,0.8150114407454861,0.8356468961316147,8.616829872131348,9.56060791015625
downdog,179.91607062797502,179.2771949220258,53.678928363231776,53.74148638242924,0.044234660174789026,0.3825729767572444,173.08452837326118,1.6438980102539062,0.356101393699646,0.9053441882133484,2.1790289878845215,35.99549865722656,36.47921371459961,35.527915954589844,32.55262756347656,47.40161895751953,45.46895217895508,42.37751388549805,38.59376525878906,70.27690124511719,0.987009939934454,0.8923609737259076,24.19312286376953,22.074201583862305
downdog,174.97289429475526,173.04731620953987,61.07156807548027,62.792935319646396,2.4791504167058265,3.413460287518492,155.97876973243146,1.0339527130126953,0.9660472273826599,1.3919376134872437,2.371638059616089,20.30486488342285,19.15635108947754,20.868574142456055,19.861862182617188,26.93158721923828,25.269254684448242,24.210012435913086,21.319149017333984,40.03784942626953,1.0277622251863,1.0368290418679025,17.739234924316406,16.830093383789062
downdog,174.26612024003165,174.0577243072607,55.8753439835258,60.42078071520352,2.846200855759363,2.9437739065750477,103.74034902171093,1.2252976894378662,0.7747023105621338,0.2187899649143219,0.7227486371994019,6.723551273345947,7.432136058807373,6.821287631988525,7.570438385009766,8.927380561828613,9.146066665649414,6.8945112228393555,7.055522918701172,14.254961967468262,1.0145362681316583,1.0186085543240218,6.223291873931885,6.932888031005859
